采集时间,目标日期,API状态码,API消息,响应状态,原始数据,备注
2025-09-30T01:36:00.868010,2025-09-30 00:00:00,0,ok,success,"{""code"": 0, ""msg"": ""ok"", ""data"": {""total_schedule"": {""total_count"": 1032, ""finished_count"": 538, ""unfinished_count"": 494, ""out_of_stock_count"": 0}, ""category_schedule"": [{""id"": ""A627108"", ""total_count"": 518, ""finished_count"": 264, ""unfinished_count"": 254, ""out_of_stock_count"": 0, ""name"": ""新鲜蔬菜""}, {""id"": ""A627109"", ""total_count"": 133, ""finished_count"": 1, ""unfinished_count"": 132, ""out_of_stock_count"": 0, ""name"": ""新鲜肉类""}, {""id"": ""A627110"", ""total_count"": 42, ""finished_count"": 0, ""unfinished_count"": 42, ""out_of_stock_count"": 0, ""name"": ""鲜活禽类""}, {""id"": ""A627112"", ""total_count"": 76, ""finished_count"": 72, ""unfinished_count"": 4, ""out_of_stock_count"": 0, ""name"": ""速冻速食""}, {""id"": ""A627113"", ""total_count"": 61, ""finished_count"": 37, ""unfinished_count"": 24, ""out_of_stock_count"": 0, ""name"": ""时令果蔬""}, {""id"": ""A627111"", ""total_count"": 23, ""finished_count"": 0, ""unfinished_count"": 23, ""out_of_stock_count"": 0, ""name"": ""鲜活水产""}, {""id"": ""A627115"", ""total_count"": 65, ""finished_count"": 64, ""unfinished_count"": 1, ""out_of_stock_count"": 0, ""name"": ""南北干货""}, {""id"": ""A627114"", ""total_count"": 18, ""finished_count"": 15, ""unfinished_count"": 3, ""out_of_stock_count"": 0, ""name"": ""乳品烘焙""}, {""id"": ""A627118"", ""total_count"": 15, ""finished_count"": 15, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""休闲食品""}, {""id"": ""A627119"", ""total_count"": 46, ""finished_count"": 44, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""厨房酱料""}, {""id"": ""A629184"", ""total_count"": 6, ""finished_count"": 4, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""厨房用品""}, {""id"": ""A627117"", ""total_count"": 22, ""finished_count"": 22, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""米面粮油""}, {""id"": ""A627116"", ""total_count"": 7, ""finished_count"": 0, ""unfinished_count"": 7, ""out_of_stock_count"": 0, ""name"": ""腊味熟食""}], ""sort_data"": {""weight_count"": 977, ""unweight_count"": 55, ""sku_count"": 679, ""address_count"": 62}}}",
2025-09-30T01:39:01.562446,2025-09-30 00:00:00,0,ok,success,"{""code"": 0, ""msg"": ""ok"", ""data"": {""total_schedule"": {""total_count"": 1032, ""finished_count"": 561, ""unfinished_count"": 471, ""out_of_stock_count"": 0}, ""category_schedule"": [{""id"": ""A627108"", ""total_count"": 518, ""finished_count"": 287, ""unfinished_count"": 231, ""out_of_stock_count"": 0, ""name"": ""新鲜蔬菜""}, {""id"": ""A627109"", ""total_count"": 133, ""finished_count"": 1, ""unfinished_count"": 132, ""out_of_stock_count"": 0, ""name"": ""新鲜肉类""}, {""id"": ""A627110"", ""total_count"": 42, ""finished_count"": 0, ""unfinished_count"": 42, ""out_of_stock_count"": 0, ""name"": ""鲜活禽类""}, {""id"": ""A627112"", ""total_count"": 76, ""finished_count"": 72, ""unfinished_count"": 4, ""out_of_stock_count"": 0, ""name"": ""速冻速食""}, {""id"": ""A627113"", ""total_count"": 61, ""finished_count"": 37, ""unfinished_count"": 24, ""out_of_stock_count"": 0, ""name"": ""时令果蔬""}, {""id"": ""A627111"", ""total_count"": 23, ""finished_count"": 0, ""unfinished_count"": 23, ""out_of_stock_count"": 0, ""name"": ""鲜活水产""}, {""id"": ""A627115"", ""total_count"": 65, ""finished_count"": 64, ""unfinished_count"": 1, ""out_of_stock_count"": 0, ""name"": ""南北干货""}, {""id"": ""A627114"", ""total_count"": 18, ""finished_count"": 15, ""unfinished_count"": 3, ""out_of_stock_count"": 0, ""name"": ""乳品烘焙""}, {""id"": ""A627118"", ""total_count"": 15, ""finished_count"": 15, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""休闲食品""}, {""id"": ""A627119"", ""total_count"": 46, ""finished_count"": 44, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""厨房酱料""}, {""id"": ""A629184"", ""total_count"": 6, ""finished_count"": 4, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""厨房用品""}, {""id"": ""A627117"", ""total_count"": 22, ""finished_count"": 22, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""米面粮油""}, {""id"": ""A627116"", ""total_count"": 7, ""finished_count"": 0, ""unfinished_count"": 7, ""out_of_stock_count"": 0, ""name"": ""腊味熟食""}], ""sort_data"": {""weight_count"": 977, ""unweight_count"": 55, ""sku_count"": 679, ""address_count"": 62}}}",
2025-09-30T01:42:02.184057,2025-09-30 00:00:00,0,ok,success,"{""code"": 0, ""msg"": ""ok"", ""data"": {""total_schedule"": {""total_count"": 1032, ""finished_count"": 586, ""unfinished_count"": 446, ""out_of_stock_count"": 0}, ""category_schedule"": [{""id"": ""A627108"", ""total_count"": 518, ""finished_count"": 311, ""unfinished_count"": 207, ""out_of_stock_count"": 0, ""name"": ""新鲜蔬菜""}, {""id"": ""A627109"", ""total_count"": 133, ""finished_count"": 1, ""unfinished_count"": 132, ""out_of_stock_count"": 0, ""name"": ""新鲜肉类""}, {""id"": ""A627110"", ""total_count"": 42, ""finished_count"": 0, ""unfinished_count"": 42, ""out_of_stock_count"": 0, ""name"": ""鲜活禽类""}, {""id"": ""A627112"", ""total_count"": 76, ""finished_count"": 73, ""unfinished_count"": 3, ""out_of_stock_count"": 0, ""name"": ""速冻速食""}, {""id"": ""A627113"", ""total_count"": 61, ""finished_count"": 37, ""unfinished_count"": 24, ""out_of_stock_count"": 0, ""name"": ""时令果蔬""}, {""id"": ""A627111"", ""total_count"": 23, ""finished_count"": 0, ""unfinished_count"": 23, ""out_of_stock_count"": 0, ""name"": ""鲜活水产""}, {""id"": ""A627115"", ""total_count"": 65, ""finished_count"": 64, ""unfinished_count"": 1, ""out_of_stock_count"": 0, ""name"": ""南北干货""}, {""id"": ""A627114"", ""total_count"": 18, ""finished_count"": 15, ""unfinished_count"": 3, ""out_of_stock_count"": 0, ""name"": ""乳品烘焙""}, {""id"": ""A627118"", ""total_count"": 15, ""finished_count"": 15, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""休闲食品""}, {""id"": ""A627119"", ""total_count"": 46, ""finished_count"": 44, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""厨房酱料""}, {""id"": ""A629184"", ""total_count"": 6, ""finished_count"": 4, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""厨房用品""}, {""id"": ""A627117"", ""total_count"": 22, ""finished_count"": 22, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""米面粮油""}, {""id"": ""A627116"", ""total_count"": 7, ""finished_count"": 0, ""unfinished_count"": 7, ""out_of_stock_count"": 0, ""name"": ""腊味熟食""}], ""sort_data"": {""weight_count"": 977, ""unweight_count"": 55, ""sku_count"": 679, ""address_count"": 62}}}",
2025-09-30T01:45:02.754915,2025-09-30 00:00:00,0,ok,success,"{""code"": 0, ""msg"": ""ok"", ""data"": {""total_schedule"": {""total_count"": 1032, ""finished_count"": 593, ""unfinished_count"": 439, ""out_of_stock_count"": 0}, ""category_schedule"": [{""id"": ""A627108"", ""total_count"": 518, ""finished_count"": 317, ""unfinished_count"": 201, ""out_of_stock_count"": 0, ""name"": ""新鲜蔬菜""}, {""id"": ""A627109"", ""total_count"": 133, ""finished_count"": 1, ""unfinished_count"": 132, ""out_of_stock_count"": 0, ""name"": ""新鲜肉类""}, {""id"": ""A627110"", ""total_count"": 42, ""finished_count"": 0, ""unfinished_count"": 42, ""out_of_stock_count"": 0, ""name"": ""鲜活禽类""}, {""id"": ""A627112"", ""total_count"": 76, ""finished_count"": 74, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""速冻速食""}, {""id"": ""A627113"", ""total_count"": 61, ""finished_count"": 37, ""unfinished_count"": 24, ""out_of_stock_count"": 0, ""name"": ""时令果蔬""}, {""id"": ""A627111"", ""total_count"": 23, ""finished_count"": 0, ""unfinished_count"": 23, ""out_of_stock_count"": 0, ""name"": ""鲜活水产""}, {""id"": ""A627115"", ""total_count"": 65, ""finished_count"": 64, ""unfinished_count"": 1, ""out_of_stock_count"": 0, ""name"": ""南北干货""}, {""id"": ""A627114"", ""total_count"": 18, ""finished_count"": 15, ""unfinished_count"": 3, ""out_of_stock_count"": 0, ""name"": ""乳品烘焙""}, {""id"": ""A627118"", ""total_count"": 15, ""finished_count"": 15, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""休闲食品""}, {""id"": ""A627119"", ""total_count"": 46, ""finished_count"": 44, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""厨房酱料""}, {""id"": ""A629184"", ""total_count"": 6, ""finished_count"": 4, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""厨房用品""}, {""id"": ""A627117"", ""total_count"": 22, ""finished_count"": 22, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""米面粮油""}, {""id"": ""A627116"", ""total_count"": 7, ""finished_count"": 0, ""unfinished_count"": 7, ""out_of_stock_count"": 0, ""name"": ""腊味熟食""}], ""sort_data"": {""weight_count"": 977, ""unweight_count"": 55, ""sku_count"": 679, ""address_count"": 62}}}",
2025-09-30T01:48:03.351919,2025-09-30 00:00:00,0,ok,success,"{""code"": 0, ""msg"": ""ok"", ""data"": {""total_schedule"": {""total_count"": 1032, ""finished_count"": 597, ""unfinished_count"": 435, ""out_of_stock_count"": 0}, ""category_schedule"": [{""id"": ""A627108"", ""total_count"": 518, ""finished_count"": 321, ""unfinished_count"": 197, ""out_of_stock_count"": 0, ""name"": ""新鲜蔬菜""}, {""id"": ""A627109"", ""total_count"": 133, ""finished_count"": 1, ""unfinished_count"": 132, ""out_of_stock_count"": 0, ""name"": ""新鲜肉类""}, {""id"": ""A627110"", ""total_count"": 42, ""finished_count"": 0, ""unfinished_count"": 42, ""out_of_stock_count"": 0, ""name"": ""鲜活禽类""}, {""id"": ""A627112"", ""total_count"": 76, ""finished_count"": 74, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""速冻速食""}, {""id"": ""A627113"", ""total_count"": 61, ""finished_count"": 37, ""unfinished_count"": 24, ""out_of_stock_count"": 0, ""name"": ""时令果蔬""}, {""id"": ""A627111"", ""total_count"": 23, ""finished_count"": 0, ""unfinished_count"": 23, ""out_of_stock_count"": 0, ""name"": ""鲜活水产""}, {""id"": ""A627115"", ""total_count"": 65, ""finished_count"": 64, ""unfinished_count"": 1, ""out_of_stock_count"": 0, ""name"": ""南北干货""}, {""id"": ""A627114"", ""total_count"": 18, ""finished_count"": 15, ""unfinished_count"": 3, ""out_of_stock_count"": 0, ""name"": ""乳品烘焙""}, {""id"": ""A627118"", ""total_count"": 15, ""finished_count"": 15, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""休闲食品""}, {""id"": ""A627119"", ""total_count"": 46, ""finished_count"": 44, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""厨房酱料""}, {""id"": ""A629184"", ""total_count"": 6, ""finished_count"": 4, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""厨房用品""}, {""id"": ""A627117"", ""total_count"": 22, ""finished_count"": 22, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""米面粮油""}, {""id"": ""A627116"", ""total_count"": 7, ""finished_count"": 0, ""unfinished_count"": 7, ""out_of_stock_count"": 0, ""name"": ""腊味熟食""}], ""sort_data"": {""weight_count"": 977, ""unweight_count"": 55, ""sku_count"": 679, ""address_count"": 62}}}",
2025-09-30T01:51:04.009478,2025-09-30 00:00:00,0,ok,success,"{""code"": 0, ""msg"": ""ok"", ""data"": {""total_schedule"": {""total_count"": 1032, ""finished_count"": 599, ""unfinished_count"": 433, ""out_of_stock_count"": 0}, ""category_schedule"": [{""id"": ""A627108"", ""total_count"": 518, ""finished_count"": 323, ""unfinished_count"": 195, ""out_of_stock_count"": 0, ""name"": ""新鲜蔬菜""}, {""id"": ""A627109"", ""total_count"": 133, ""finished_count"": 1, ""unfinished_count"": 132, ""out_of_stock_count"": 0, ""name"": ""新鲜肉类""}, {""id"": ""A627110"", ""total_count"": 42, ""finished_count"": 0, ""unfinished_count"": 42, ""out_of_stock_count"": 0, ""name"": ""鲜活禽类""}, {""id"": ""A627112"", ""total_count"": 76, ""finished_count"": 74, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""速冻速食""}, {""id"": ""A627113"", ""total_count"": 61, ""finished_count"": 37, ""unfinished_count"": 24, ""out_of_stock_count"": 0, ""name"": ""时令果蔬""}, {""id"": ""A627111"", ""total_count"": 23, ""finished_count"": 0, ""unfinished_count"": 23, ""out_of_stock_count"": 0, ""name"": ""鲜活水产""}, {""id"": ""A627115"", ""total_count"": 65, ""finished_count"": 64, ""unfinished_count"": 1, ""out_of_stock_count"": 0, ""name"": ""南北干货""}, {""id"": ""A627114"", ""total_count"": 18, ""finished_count"": 15, ""unfinished_count"": 3, ""out_of_stock_count"": 0, ""name"": ""乳品烘焙""}, {""id"": ""A627118"", ""total_count"": 15, ""finished_count"": 15, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""休闲食品""}, {""id"": ""A627119"", ""total_count"": 46, ""finished_count"": 44, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""厨房酱料""}, {""id"": ""A629184"", ""total_count"": 6, ""finished_count"": 4, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""厨房用品""}, {""id"": ""A627117"", ""total_count"": 22, ""finished_count"": 22, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""米面粮油""}, {""id"": ""A627116"", ""total_count"": 7, ""finished_count"": 0, ""unfinished_count"": 7, ""out_of_stock_count"": 0, ""name"": ""腊味熟食""}], ""sort_data"": {""weight_count"": 977, ""unweight_count"": 55, ""sku_count"": 679, ""address_count"": 62}}}",
2025-09-30T01:54:04.733735,2025-09-30 00:00:00,0,ok,success,"{""code"": 0, ""msg"": ""ok"", ""data"": {""total_schedule"": {""total_count"": 1032, ""finished_count"": 603, ""unfinished_count"": 429, ""out_of_stock_count"": 0}, ""category_schedule"": [{""id"": ""A627108"", ""total_count"": 518, ""finished_count"": 326, ""unfinished_count"": 192, ""out_of_stock_count"": 0, ""name"": ""新鲜蔬菜""}, {""id"": ""A627109"", ""total_count"": 133, ""finished_count"": 1, ""unfinished_count"": 132, ""out_of_stock_count"": 0, ""name"": ""新鲜肉类""}, {""id"": ""A627110"", ""total_count"": 42, ""finished_count"": 0, ""unfinished_count"": 42, ""out_of_stock_count"": 0, ""name"": ""鲜活禽类""}, {""id"": ""A627112"", ""total_count"": 76, ""finished_count"": 75, ""unfinished_count"": 1, ""out_of_stock_count"": 0, ""name"": ""速冻速食""}, {""id"": ""A627113"", ""total_count"": 61, ""finished_count"": 37, ""unfinished_count"": 24, ""out_of_stock_count"": 0, ""name"": ""时令果蔬""}, {""id"": ""A627111"", ""total_count"": 23, ""finished_count"": 0, ""unfinished_count"": 23, ""out_of_stock_count"": 0, ""name"": ""鲜活水产""}, {""id"": ""A627115"", ""total_count"": 65, ""finished_count"": 64, ""unfinished_count"": 1, ""out_of_stock_count"": 0, ""name"": ""南北干货""}, {""id"": ""A627114"", ""total_count"": 18, ""finished_count"": 15, ""unfinished_count"": 3, ""out_of_stock_count"": 0, ""name"": ""乳品烘焙""}, {""id"": ""A627118"", ""total_count"": 15, ""finished_count"": 15, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""休闲食品""}, {""id"": ""A627119"", ""total_count"": 46, ""finished_count"": 44, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""厨房酱料""}, {""id"": ""A629184"", ""total_count"": 6, ""finished_count"": 4, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""厨房用品""}, {""id"": ""A627117"", ""total_count"": 22, ""finished_count"": 22, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""米面粮油""}, {""id"": ""A627116"", ""total_count"": 7, ""finished_count"": 0, ""unfinished_count"": 7, ""out_of_stock_count"": 0, ""name"": ""腊味熟食""}], ""sort_data"": {""weight_count"": 977, ""unweight_count"": 55, ""sku_count"": 679, ""address_count"": 62}}}",
2025-09-30T01:57:05.373332,2025-09-30 00:00:00,0,ok,success,"{""code"": 0, ""msg"": ""ok"", ""data"": {""total_schedule"": {""total_count"": 1032, ""finished_count"": 603, ""unfinished_count"": 429, ""out_of_stock_count"": 0}, ""category_schedule"": [{""id"": ""A627108"", ""total_count"": 518, ""finished_count"": 327, ""unfinished_count"": 191, ""out_of_stock_count"": 0, ""name"": ""新鲜蔬菜""}, {""id"": ""A627109"", ""total_count"": 133, ""finished_count"": 1, ""unfinished_count"": 132, ""out_of_stock_count"": 0, ""name"": ""新鲜肉类""}, {""id"": ""A627110"", ""total_count"": 42, ""finished_count"": 0, ""unfinished_count"": 42, ""out_of_stock_count"": 0, ""name"": ""鲜活禽类""}, {""id"": ""A627112"", ""total_count"": 76, ""finished_count"": 74, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""速冻速食""}, {""id"": ""A627113"", ""total_count"": 61, ""finished_count"": 37, ""unfinished_count"": 24, ""out_of_stock_count"": 0, ""name"": ""时令果蔬""}, {""id"": ""A627111"", ""total_count"": 23, ""finished_count"": 0, ""unfinished_count"": 23, ""out_of_stock_count"": 0, ""name"": ""鲜活水产""}, {""id"": ""A627115"", ""total_count"": 65, ""finished_count"": 64, ""unfinished_count"": 1, ""out_of_stock_count"": 0, ""name"": ""南北干货""}, {""id"": ""A627114"", ""total_count"": 18, ""finished_count"": 15, ""unfinished_count"": 3, ""out_of_stock_count"": 0, ""name"": ""乳品烘焙""}, {""id"": ""A627118"", ""total_count"": 15, ""finished_count"": 15, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""休闲食品""}, {""id"": ""A627119"", ""total_count"": 46, ""finished_count"": 44, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""厨房酱料""}, {""id"": ""A629184"", ""total_count"": 6, ""finished_count"": 4, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""厨房用品""}, {""id"": ""A627117"", ""total_count"": 22, ""finished_count"": 22, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""米面粮油""}, {""id"": ""A627116"", ""total_count"": 7, ""finished_count"": 0, ""unfinished_count"": 7, ""out_of_stock_count"": 0, ""name"": ""腊味熟食""}], ""sort_data"": {""weight_count"": 977, ""unweight_count"": 55, ""sku_count"": 679, ""address_count"": 62}}}",
2025-09-30T02:00:05.934940,2025-09-30 00:00:00,0,ok,success,"{""code"": 0, ""msg"": ""ok"", ""data"": {""total_schedule"": {""total_count"": 1032, ""finished_count"": 608, ""unfinished_count"": 424, ""out_of_stock_count"": 0}, ""category_schedule"": [{""id"": ""A627108"", ""total_count"": 518, ""finished_count"": 332, ""unfinished_count"": 186, ""out_of_stock_count"": 0, ""name"": ""新鲜蔬菜""}, {""id"": ""A627109"", ""total_count"": 133, ""finished_count"": 1, ""unfinished_count"": 132, ""out_of_stock_count"": 0, ""name"": ""新鲜肉类""}, {""id"": ""A627110"", ""total_count"": 42, ""finished_count"": 0, ""unfinished_count"": 42, ""out_of_stock_count"": 0, ""name"": ""鲜活禽类""}, {""id"": ""A627112"", ""total_count"": 76, ""finished_count"": 74, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""速冻速食""}, {""id"": ""A627113"", ""total_count"": 61, ""finished_count"": 37, ""unfinished_count"": 24, ""out_of_stock_count"": 0, ""name"": ""时令果蔬""}, {""id"": ""A627111"", ""total_count"": 23, ""finished_count"": 0, ""unfinished_count"": 23, ""out_of_stock_count"": 0, ""name"": ""鲜活水产""}, {""id"": ""A627115"", ""total_count"": 65, ""finished_count"": 64, ""unfinished_count"": 1, ""out_of_stock_count"": 0, ""name"": ""南北干货""}, {""id"": ""A627114"", ""total_count"": 18, ""finished_count"": 15, ""unfinished_count"": 3, ""out_of_stock_count"": 0, ""name"": ""乳品烘焙""}, {""id"": ""A627118"", ""total_count"": 15, ""finished_count"": 15, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""休闲食品""}, {""id"": ""A627119"", ""total_count"": 46, ""finished_count"": 44, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""厨房酱料""}, {""id"": ""A629184"", ""total_count"": 6, ""finished_count"": 4, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""厨房用品""}, {""id"": ""A627117"", ""total_count"": 22, ""finished_count"": 22, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""米面粮油""}, {""id"": ""A627116"", ""total_count"": 7, ""finished_count"": 0, ""unfinished_count"": 7, ""out_of_stock_count"": 0, ""name"": ""腊味熟食""}], ""sort_data"": {""weight_count"": 977, ""unweight_count"": 55, ""sku_count"": 679, ""address_count"": 62}}}",
2025-09-30T02:03:06.638369,2025-09-30 00:00:00,0,ok,success,"{""code"": 0, ""msg"": ""ok"", ""data"": {""total_schedule"": {""total_count"": 1032, ""finished_count"": 613, ""unfinished_count"": 419, ""out_of_stock_count"": 0}, ""category_schedule"": [{""id"": ""A627108"", ""total_count"": 518, ""finished_count"": 337, ""unfinished_count"": 181, ""out_of_stock_count"": 0, ""name"": ""新鲜蔬菜""}, {""id"": ""A627109"", ""total_count"": 133, ""finished_count"": 1, ""unfinished_count"": 132, ""out_of_stock_count"": 0, ""name"": ""新鲜肉类""}, {""id"": ""A627110"", ""total_count"": 42, ""finished_count"": 0, ""unfinished_count"": 42, ""out_of_stock_count"": 0, ""name"": ""鲜活禽类""}, {""id"": ""A627112"", ""total_count"": 76, ""finished_count"": 74, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""速冻速食""}, {""id"": ""A627113"", ""total_count"": 61, ""finished_count"": 37, ""unfinished_count"": 24, ""out_of_stock_count"": 0, ""name"": ""时令果蔬""}, {""id"": ""A627111"", ""total_count"": 23, ""finished_count"": 0, ""unfinished_count"": 23, ""out_of_stock_count"": 0, ""name"": ""鲜活水产""}, {""id"": ""A627115"", ""total_count"": 65, ""finished_count"": 64, ""unfinished_count"": 1, ""out_of_stock_count"": 0, ""name"": ""南北干货""}, {""id"": ""A627114"", ""total_count"": 18, ""finished_count"": 15, ""unfinished_count"": 3, ""out_of_stock_count"": 0, ""name"": ""乳品烘焙""}, {""id"": ""A627118"", ""total_count"": 15, ""finished_count"": 15, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""休闲食品""}, {""id"": ""A627119"", ""total_count"": 46, ""finished_count"": 44, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""厨房酱料""}, {""id"": ""A629184"", ""total_count"": 6, ""finished_count"": 4, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""厨房用品""}, {""id"": ""A627117"", ""total_count"": 22, ""finished_count"": 22, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""米面粮油""}, {""id"": ""A627116"", ""total_count"": 7, ""finished_count"": 0, ""unfinished_count"": 7, ""out_of_stock_count"": 0, ""name"": ""腊味熟食""}], ""sort_data"": {""weight_count"": 977, ""unweight_count"": 55, ""sku_count"": 679, ""address_count"": 62}}}",
2025-09-30T02:06:07.292271,2025-09-30 00:00:00,0,ok,success,"{""code"": 0, ""msg"": ""ok"", ""data"": {""total_schedule"": {""total_count"": 1032, ""finished_count"": 618, ""unfinished_count"": 414, ""out_of_stock_count"": 0}, ""category_schedule"": [{""id"": ""A627108"", ""total_count"": 518, ""finished_count"": 342, ""unfinished_count"": 176, ""out_of_stock_count"": 0, ""name"": ""新鲜蔬菜""}, {""id"": ""A627109"", ""total_count"": 133, ""finished_count"": 1, ""unfinished_count"": 132, ""out_of_stock_count"": 0, ""name"": ""新鲜肉类""}, {""id"": ""A627110"", ""total_count"": 42, ""finished_count"": 0, ""unfinished_count"": 42, ""out_of_stock_count"": 0, ""name"": ""鲜活禽类""}, {""id"": ""A627112"", ""total_count"": 76, ""finished_count"": 74, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""速冻速食""}, {""id"": ""A627113"", ""total_count"": 61, ""finished_count"": 37, ""unfinished_count"": 24, ""out_of_stock_count"": 0, ""name"": ""时令果蔬""}, {""id"": ""A627111"", ""total_count"": 23, ""finished_count"": 0, ""unfinished_count"": 23, ""out_of_stock_count"": 0, ""name"": ""鲜活水产""}, {""id"": ""A627115"", ""total_count"": 65, ""finished_count"": 64, ""unfinished_count"": 1, ""out_of_stock_count"": 0, ""name"": ""南北干货""}, {""id"": ""A627114"", ""total_count"": 18, ""finished_count"": 15, ""unfinished_count"": 3, ""out_of_stock_count"": 0, ""name"": ""乳品烘焙""}, {""id"": ""A627118"", ""total_count"": 15, ""finished_count"": 15, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""休闲食品""}, {""id"": ""A627119"", ""total_count"": 46, ""finished_count"": 44, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""厨房酱料""}, {""id"": ""A629184"", ""total_count"": 6, ""finished_count"": 4, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""厨房用品""}, {""id"": ""A627117"", ""total_count"": 22, ""finished_count"": 22, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""米面粮油""}, {""id"": ""A627116"", ""total_count"": 7, ""finished_count"": 0, ""unfinished_count"": 7, ""out_of_stock_count"": 0, ""name"": ""腊味熟食""}], ""sort_data"": {""weight_count"": 977, ""unweight_count"": 55, ""sku_count"": 679, ""address_count"": 62}}}",
